Ensembl.id,Gene.name,G19.Scr.1,G19.Scr.2,G19.Scr.3,G19.Scr.4,G19.shMETTL7B.1,G19.shMETTL7B.2,G19.shMETTL7B.3,G19.shMETTL7B.4
ENSG00000196917,HCAR1,-0.944931167,-0.109602324,1.07640075,0.625469251,2.169559796,2.14069767,2.208820127,1.77735333
ENSG00000196922,ZNF252P,4.281923386,4.453014403,4.37636626,4.184018176,4.41157122,4.234667284,4.434985009,4.320690744
ENSG00000196923,PDLIM7,5.02445868,5.091252532,4.98302522,4.939887666,4.76649593,4.633843695,4.708341035,4.747988232
ENSG00000196924,FLNA,10.00940083,10.02949094,9.941801665,9.878022782,10.00940083,10.01940046,9.989666902,10.03967412
ENSG00000196934,RIMBP3B,0.788502312,1.113805574,1.701152085,1.191105609,1.89856244,2.014845477,1.89856244,1.95467721
ENSG00000196935,SRGAP1,4.539442325,4.419176589,4.602263652,4.61076204,4.733573443,4.669135307,4.627644593,4.532652377
ENSG00000196937,FAM3C,7.945721857,7.982500798,8.112475562,8.112475562,8.126449595,8.114460082,8.114460082,8.167467609
ENSG00000196943,NOP9,6.105401504,6.137484319,6.047646905,6.11548571,6.282262106,6.200470752,6.168059609,6.199613348
ENSG00000196950,SLC39A10,5.33498063,5.23433705,5.054130267,4.843967825,5.160253202,5.258555283,5.161930529,5.116321246
ENSG00000196954,CASP4,0.519998269,0.42634602,-0.433197655,-0.713266088,-0.081780256,-0.713266088,0.070151679,-0.034416704
ENSG00000196961,AP2A1,6.804025694,6.837428979,6.675014604,6.701255424,6.793589033,6.805890701,6.792256318,6.830692874
ENSG00000196963,PCDHB16,5.997409197,5.815371996,6.006080653,6.075636706,6.14258218,6.244928109,6.288559352,6.188625419
ENSG00000196967,ZNF585A,3.066043694,2.883210104,2.808071412,2.998719145,3.185305631,3.376660618,3.213780439,3.421581991
ENSG00000196968,FUT11,4.193686849,4.374418482,4.345478952,3.977477286,4.202371208,4.305246948,4.175826241,4.131430261
ENSG00000196975,ANXA4,4.452256594,4.362933861,4.048417124,4.147130738,3.621461865,3.831570487,3.434449912,3.781931723
ENSG00000196976,LAGE3,5.708812662,5.691156202,5.926024638,6.108401554,5.913556474,6.002279498,6.016276453,5.973737265
ENSG00000196981,WDR5B,3.635272499,3.90749548,4.077099124,3.937154768,4.120639245,4.281527363,4.008294323,4.064020777
ENSG00000196998,WDR45,4.727044524,4.67932519,4.282359754,4.336196535,4.565735514,4.682472548,4.545631618,4.564569798
ENSG00000197006,METTL9,7.270254565,7.256478109,7.15003002,7.144409048,7.179570909,7.094246974,7.124037245,7.090707711
ENSG00000197008,ZNF138,4.225033476,4.382039107,4.114559863,3.996986192,4.276435917,4.303965441,4.350405235,4.207162879
ENSG00000197013,ZNF429,2.809587879,2.437614415,2.826402804,2.811760847,2.945703232,3.019257575,2.92948315,2.834980702
ENSG00000197016,ZNF470,3.843249039,3.841879289,3.901998508,3.851378907,4.06828963,4.197870961,4.127013317,4.05592186
ENSG00000197019,SERTAD1,3.58895092,3.825249219,4.119334318,4.116719275,3.679707109,4.032235327,3.826671857,3.693412451
ENSG00000197020,ZNF100,3.821359134,3.87941032,3.925455334,4.063583582,4.368254781,4.290750437,4.270166569,4.271335977
ENSG00000197021,CXorf40B,4.438978575,4.449772157,4.483130875,4.408395775,4.444976344,4.398317241,4.398317241,4.345478952
ENSG00000197024,ZNF398,4.914062052,4.831701929,4.856002484,4.970208873,5.072387784,5.117471624,5.03335211,4.921555029
ENSG00000197037,ZSCAN25,4.793678377,4.823329266,4.596408348,4.741999637,4.891042398,4.898437576,4.872461962,4.900964415
ENSG00000197043,ANXA6,7.484929307,7.483956711,7.278064432,7.199833633,7.310936133,7.266820043,7.214555281,7.267710446
ENSG00000197044,ZNF441,2.868160982,3.293494143,2.350006541,2.367569555,2.95088129,3.049751718,2.785353444,2.86734473
ENSG00000197045,GMFB,7.38359066,7.393236741,7.453438786,7.38359066,7.398040412,7.390499586,7.356792133,7.459544307
ENSG00000197050,ZNF420,2.251420925,2.505133477,2.885444466,2.621131722,2.482750415,2.681973321,2.684283129,2.800781415
ENSG00000197056,ZMYM1,2.599443806,2.673698837,2.875900457,3.080183862,3.091770552,3.104153,3.075597584,3.172940546
ENSG00000197062,RP5-874C20.3,3.564418343,3.639380679,3.468162674,3.378429927,3.615781601,3.320241651,3.487963462,3.729683659
ENSG00000197063,MAFG,6.070266232,5.985600886,6.155294196,6.145118136,6.231775568,6.157419873,6.201787071,6.255281696
ENSG00000197070,ARRDC1,3.116764539,3.20935237,3.294133663,3.137354236,3.027904136,3.206764029,2.998719145,3.182107231
ENSG00000197077,KIAA1671,4.234256897,4.475940493,4.39510745,4.413233971,4.157971161,4.345082394,4.184458513,4.225033476
ENSG00000197081,IGF2R,7.36802727,7.42634506,7.69233902,7.694922772,7.835775108,7.850854624,7.832487829,7.875013544
ENSG00000197083,ZNF300P1,1.897452444,1.650447729,1.893998677,2.231146684,2.875231839,2.884687126,2.388089869,2.465139317
ENSG00000197093,GAL3ST4,5.647384735,5.570676977,5.628574498,5.422574726,6.251153399,6.293883068,6.285848517,6.222670613
ENSG00000197102,DYNC1H1,7.977292991,8.025180927,8.852538613,8.714692816,8.852538613,8.760113099,8.807302153,8.891546464
ENSG00000197111,PCBP2,8.661055127,8.674239669,8.516342597,8.563602941,8.557587712,8.542685982,8.545650881,8.545650881
ENSG00000197114,ZGPAT,4.472368336,4.221617082,4.241223424,4.12877801,4.617686072,4.383641338,4.494271353,4.377958987
ENSG00000197119,SLC25A29,5.930908045,5.865213027,5.766316188,5.748941687,5.783338352,5.720947624,5.67803736,5.741426346
ENSG00000197121,PGAP1,6.901527034,6.963583271,7.415610758,7.344739985,7.543792184,7.634771045,7.550469607,7.608938569
ENSG00000197122,SRC,2.821899396,2.919588204,3.064776474,2.693229892,2.830042878,3.106840501,3.013934855,2.714040337
ENSG00000197124,ZNF682,2.792637678,2.907692186,2.737561464,2.638073226,2.953711372,2.978172532,3.190420508,3.171028658
ENSG00000197128,ZNF772,4.059456847,4.060408124,4.098690729,3.971763336,4.076669105,4.184874402,4.099110236,4.325248747
ENSG00000197134,ZNF257,2.00757507,1.500884467,2.441628985,2.576121521,2.745223016,2.933083379,2.748887194,2.414291945
ENSG00000197136,PCNXL3,5.591315863,5.456653713,5.591315863,5.588640588,5.618473822,5.722720219,5.688580914,5.641265979
ENSG00000197140,ADAM32,-0.198084743,0.637596331,0.051047463,-0.136566046,-0.227953057,-0.165636165,0.13959988,-0.034416704
ENSG00000197147,LRRC8B,1.953622604,2.133755111,-0.302526414,-0.713266088,-0.384635043,-0.817190711,-0.433197655,-0.012371168
ENSG00000197150,ABCB8,5.886373348,5.884734454,5.895929617,5.854529174,6.08858203,6.060211626,6.005677665,6.045669351
ENSG00000197157,SND1,7.878204358,7.838801027,7.67915918,7.734205812,7.590502582,7.596150047,7.629594857,7.556424449
ENSG00000197162,ZNF785,4.008294323,4.06651816,4.01092502,4.020312135,4.241223424,4.35978204,4.272167455,4.307690634
ENSG00000197170,PSMD12,5.882751914,5.970029519,6.079394346,6.062218209,5.906062226,5.907248657,5.886743254,5.914396856
ENSG00000197177,GPR123,4.774616144,4.712426625,5.279141953,5.155653625,5.596851484,5.490422279,5.503272224,5.45807115
ENSG00000197181,PIWIL2,4.012770226,4.345082394,4.343928717,4.349175055,4.100862799,4.255364798,4.225903374,4.074006442
ENSG00000197182,FLJ27365,3.960455887,4.136658528,3.73023293,3.658902284,3.733282656,3.90060317,3.868534195,3.819341878
ENSG00000197183,C20orf112,4.301885633,4.101730032,4.432117401,4.270944515,4.47073606,4.389762958,4.359392654,4.407616231
ENSG00000197191,C9orf169,1.336378159,1.703805731,1.334242153,1.232220415,1.46796262,1.196978078,1.367885511,1.520731007
ENSG00000197217,ENTPD4,5.365171079,5.425277542,5.515539355,5.395956859,5.438844459,5.35226168,5.434148229,5.454560806
ENSG00000197223,C1D,3.997450502,4.005135729,3.709438402,3.845654941,3.663043231,3.85556816,3.685263829,3.562796166
ENSG00000197226,TBC1D9B,7.028275202,7.084940809,6.945329514,6.923627423,6.967016288,7.045976398,7.06583401,7.052609559
ENSG00000197238,HIST1H4J,5.82528715,5.870886953,4.832459606,4.994420033,5.774477258,5.645619193,5.624922948,5.667413456
ENSG00000197256,KANK2,6.422349003,6.485198856,6.046455664,6.021892954,5.98676522,6.056420243,6.058583805,5.938877149
ENSG00000197258,EIF4BP6,0.52902209,0.15852579,1.049284476,0.667575828,0.837401711,0.850345103,0.713368226,1.517494425
ENSG00000197261,C6orf141,3.799303498,3.733282656,3.216275492,3.204843009,1.352376549,0.930110494,1.342425466,1.390699342
ENSG00000197265,GTF2E2,4.675998234,4.533048732,4.931690974,4.826949051,4.698909394,4.687477269,4.58404041,4.576691424
ENSG00000197275,RAD54B,4.197025705,4.290358457,4.079181967,4.072758358,4.158861051,4.275624831,4.014953926,4.274739858
ENSG00000197283,SYNGAP1,5.211636346,5.117816455,5.420106769,5.37146268,5.54677915,5.53362122,5.515867928,5.420106769
ENSG00000197291,RAMP2-AS1,0.578386093,0.745023787,0.679549596,0.643378537,1.049284476,1.488915077,1.064407168,0.956853045
ENSG00000197296,FITM2,4.230062652,4.050159964,4.402388162,4.407616231,4.443425912,4.448613442,4.514065555,4.494712802
ENSG00000197299,BLM,5.129638185,4.99790991,5.438844459,5.372821625,5.534973523,5.560134087,5.576756203,5.500902944
ENSG00000197301,RP11-366L20.2,-0.433197655,-0.632099024,-0.632099024,-0.227953057,0.837401711,0.631449109,1.344370769,0.359460356
ENSG00000197302,ZNF720,3.675993701,3.685263829,3.613717525,3.504307468,3.702585681,3.743154054,3.58738879,3.684289648
ENSG00000197312,DDI2,4.267291558,4.597553221,4.767602559,4.621568675,4.504903933,4.449772157,4.631116518,4.651486757
ENSG00000197321,SVIL,6.453910055,6.566367619,5.892877848,5.954950911,5.052110148,5.224212048,4.994420033,5.147860828
ENSG00000197323,TRIM33,5.569636226,5.433112652,5.478013725,5.318403244,5.638113375,5.555906696,5.526843361,5.616402095
ENSG00000197324,LRP10,6.959233798,7.038837115,6.955948357,6.954621611,6.760930912,6.752781529,6.710751489,6.731987217
ENSG00000197329,PELI1,5.435804015,5.497178032,5.486665238,5.509618114,5.653552109,5.822178899,5.731787664,5.751587798
ENSG00000197332,ZNF833P,-0.433197655,-0.433197655,-0.109602324,-0.227953057,0.327635911,0.086565847,0.399601991,0.611798432
ENSG00000197343,ZNF655,6.539778263,6.57950601,6.378930438,6.500690118,6.360645771,6.324779735,6.238720268,6.286306481
ENSG00000197345,MRPL21,4.887028699,4.98302522,4.9133361,4.888793276,4.975321471,4.982686683,4.865451048,4.767235353
ENSG00000197355,UAP1L1,6.748182604,6.787510964,7.031225642,6.968333381,7.273686905,7.288315005,7.266820043,7.299498396
ENSG00000197362,ZNF786,4.181476418,4.130155913,4.136163989,4.124509848,4.143614962,3.853264436,4.137153859,4.183186007
ENSG00000197363,ZNF517,2.510016846,2.9004606,2.241330386,2.257719592,2.833472209,2.687305555,2.847596747,2.768710211
ENSG00000197372,ZNF675,3.326435967,3.365541542,3.433878264,3.301432138,3.602809532,3.550166441,3.641925065,3.358617078
ENSG00000197375,SLC22A5,0.846333919,-0.056935182,0.13959988,-0.384635043,0.667575828,-0.384635043,-0.569358449,0.267575009
ENSG00000197380,DACT3,5.664143465,5.668140289,5.922926742,5.968822446,6.478956014,6.413816421,6.430220402,6.429263023
ENSG00000197381,ADARB1,2.045931418,1.971243835,1.820544721,2.013826811,1.256163182,0.811375112,1.176144476,1.196978078
ENSG00000197386,HTT,5.380980388,5.316301408,5.536330999,5.55374195,5.691572723,5.640590332,5.674633902,5.744651803
ENSG00000197409,HIST1H3D,-1.095044936,0.327635911,0.591696087,-0.109602324,1.178527985,0.87108535,0.121331298,-0.198084743
ENSG00000197415,VEPH1,0.903770101,0.625469251,0.685389672,0.52902209,1.658046713,2.075540319,2.129860553,2.025237192
ENSG00000197417,SHPK,4.669135307,4.631502552,4.569944145,4.504903933,4.564569798,4.664980603,4.617686072,4.490282063
ENSG00000197429,IPP,3.56115696,3.680785927,3.909794944,3.701562518,3.832093671,3.83990997,3.78336596,3.690896342
ENSG00000197442,MAP3K5,2.156916599,2.087723653,1.695864436,1.369894677,0.279598338,0.866957889,0.558317585,0.315130983
ENSG00000197444,OGDHL,3.079551296,2.839558365,3.165839404,3.134777375,3.725192635,3.559477596,3.898739154,3.770653912
ENSG00000197448,GSTK1,6.109628009,6.237437723,6.090664383,6.191667064,5.974112957,5.808731785,5.876980167,5.927518849
ENSG00000197451,HNRNPAB,8.822196587,8.707854808,8.641549805,8.572685065,8.811008818,8.860242353,8.952456466,8.778046922
ENSG00000197457,STMN3,8.138582511,8.138582511,8.180101019,8.124441465,8.268511983,8.203673061,8.236707133,8.210196297
ENSG00000197459,HIST1H2BH,3.097006404,3.134777375,2.738365793,2.479613848,3.466457697,3.110285733,3.091770552,2.975318716
ENSG00000197461,PDGFA,5.733993604,5.787044148,6.616318431,6.494193215,5.677685489,5.834703785,5.673525376,5.704154762
ENSG00000197467,COL13A1,-0.341512959,-0.260389872,-0.260389872,-0.498596608,-0.384635043,0.007884529,-0.302526414,-0.109602324
ENSG00000197483,ZNF628,3.491313245,3.558959009,3.390346354,3.285543166,3.435644713,3.301432138,3.364269741,3.579913381
ENSG00000197496,SLC2A10,4.937744857,4.887385684,5.13107943,5.073440634,5.339990207,5.323467094,5.171823798,5.096423703
ENSG00000197497,ZNF665,1.084999197,1.614174219,1.147312553,0.625469251,1.342425466,0.788502312,1.073578352,0.739917691
ENSG00000197498,RPF2,3.829568372,3.931754234,4.073595708,4.14225461,3.896452745,4.112430817,4.004651675,4.047133978
ENSG00000197530,MIB2,5.047134205,5.021270956,4.573083097,4.732088431,4.749152407,4.926998394,4.774270671,4.763017714
ENSG00000197535,MYO5A,6.186924405,6.200024901,6.437159477,6.477481528,6.675014604,6.859605085,6.777393763,6.819858925
ENSG00000197536,C5orf56,0.291688476,0.348240713,0.070151679,0.051047463,0.7928978,0.267575009,0.267575009,0.315130983
ENSG00000197548,ATG7,6.735983999,6.818575621,6.633347477,6.589409632,7.055553142,7.093536619,7.017685019,7.126297475
ENSG00000197550,RP11-460N11.2,0.846333919,0.625469251,1.694383759,1.237318325,1.246938847,1.309007129,1.030440076,0.745023787
ENSG00000197555,SIPA1L1,7.48602008,7.36802727,7.373003342,7.364157327,7.44913151,7.432196639,7.369933572,7.479791842
ENSG00000197557,TTC30A,3.593330679,3.471019084,3.216940549,2.815395742,2.748887194,2.555169514,2.819823901,2.58621037
ENSG00000197562,RAB40C,4.835299816,4.823687444,4.819368737,4.838212024,4.579042389,4.590959082,4.774616144,4.528339344
ENSG00000197563,PIGN,4.04668842,4.215133629,4.216446041,4.13888053,3.81353629,4.172495562,3.746868282,3.993936086
ENSG00000197566,ZNF624,3.146165695,3.443192525,3.23304504,3.339646939,3.423378243,3.297161571,3.098969957,3.248100201
ENSG00000197568,HHLA3,2.023106815,1.647670086,1.515782335,1.354415938,1.868329711,1.80329231,1.980955539,1.761563562
ENSG00000197576,HOXA4,4.796361673,4.723381996,4.875416875,4.697720694,4.971290112,4.820767985,4.867687865,5.008539515
ENSG00000197579,TOPORS,4.859694152,4.705654093,4.921192802,4.949456542,4.861147598,4.984798512,4.851898574,4.916518404
ENSG00000197582,GPX1P1,2.99524204,2.978172532,3.084156745,2.334630514,3.0125727,2.746685547,2.860809938,2.968252783
ENSG00000197584,KCNMB2,1.904198617,1.999707299,0.051047463,-0.198084743,1.362021586,0.953047745,0.713368226,1.362021586
ENSG00000197586,ENTPD6,6.306659897,6.393942778,6.260696691,6.337939315,5.942549623,5.973328526,5.988367742,5.929787989
ENSG00000197601,FAR1,6.520775701,6.523230844,6.784564161,6.784564161,6.720830522,6.799743599,6.74650726,6.815670707
ENSG00000197603,C5orf42,4.466699365,4.473955835,4.495550306,4.665362392,4.41443485,4.561861066,4.591324419,4.515661071
ENSG00000197608,ZNF841,1.859936746,2.300533905,2.14170855,2.192246748,2.476508972,2.440064398,2.444095549,2.640426646
ENSG00000197619,ZNF615,3.337720856,3.426265167,3.078880316,3.453961465,3.484060194,3.391467944,3.535950248,3.695424031
ENSG00000197620,CXorf40A,0.637596331,0.998828945,2.497039434,2.034648035,2.107414573,2.528894066,2.063723474,1.875600839
ENSG00000197622,CDC42SE1,7.09214942,7.131062708,7.230222468,7.254022587,7.266820043,7.198987682,7.295286108,7.268592297
ENSG00000197635,DPP4,3.102261404,3.044400408,2.66842701,2.786064337,2.186488272,2.221788101,2.269848214,2.296968363
ENSG00000197647,ZNF433,1.099597535,1.979876893,0.875556466,0.938259962,1.896324531,1.585620039,1.227166417,1.188532384
ENSG00000197653,DNAH10,0.388872696,0.850345103,1.043387001,1.505961846,1.00533317,1.133565001,1.084999197,1.39673185
ENSG00000197681,TBC1D3,-0.198084743,0.13959988,0.578386093,-0.136566046,1.358180609,0.551601479,1.519077251,-0.341512959
ENSG00000197694,SPTAN1,8.030647438,8.021553219,8.332693438,8.296559633,8.781665665,8.796249092,8.774438913,8.77084158
ENSG00000197696,NMB,3.919922317,4.019434229,3.744320286,3.994380508,3.236218606,3.210633228,3.289854708,3.378429927
ENSG00000197697,HIST1H2BE,2.67056282,2.678282546,2.036783151,1.73174578,1.994514388,2.474909202,2.056345054,3.16257956
ENSG00000197701,ZNF595,2.024091541,1.675093289,0.77004223,1.227166417,0.745023787,0.926499158,1.748365057,1.494039553
ENSG00000197702,PARVA,5.908487053,5.999069911,5.666735814,5.683413895,5.760418323,5.603317502,5.765239205,5.652459702
ENSG00000197705,KLHL14,0.875556466,0.764974685,0.519998269,1.049284476,0.926499158,0.802343164,1.111002412,0.378852496
ENSG00000197712,FAM114A1,2.773915069,2.754477427,2.758225949,2.819823901,2.290765608,2.621907618,2.837931632,2.635780013
ENSG00000197713,RPE,5.03440857,4.884145264,5.298110326,5.209606767,5.100631295,5.108932259,5.05477757,5.015958803
ENSG00000197714,ZNF460,0.13959988,0.42634602,0.359460356,0.369358657,1.258628992,0.745023787,0.713368226,0.591696087
ENSG00000197724,PHF2,6.268276453,6.13963276,6.119265101,6.124787208,6.300256729,6.33367928,6.363481279,6.324346479
ENSG00000197728,RPS26,8.380279364,8.545650881,8.254763032,8.289477713,8.322937641,8.245696132,8.26620797,8.372625393
ENSG00000197746,PSAP,10.5726508,10.6251546,10.5391391,10.5391391,10.60733956,10.55575333,10.5726508,10.55575333
ENSG00000197747,S100A10,7.882792234,7.892195812,8.049089024,8.067877775,7.819603953,7.749495827,7.780429049,7.749495827
ENSG00000197756,RPL37A,8.382842693,8.603484022,8.077406065,8.098692012,7.994760226,7.996524051,7.950780597,8.056562205
ENSG00000197757,HOXC6,1.027412006,0.854353646,-0.713266088,-2.087635825,-0.817190711,-0.713266088,-0.713266088,-0.713266088
ENSG00000197763,TXNRD3,2.232049517,2.259585785,2.00757507,1.965855708,1.839648849,2.045931418,1.913875483,1.694383759
ENSG00000197771,MCMBP,6.227465442,6.384584516,6.335098426,6.331314518,6.366326684,6.383158973,6.425354125,6.400531608
ENSG00000197774,EME2,4.672923114,4.826237542,4.660338831,4.700803286,4.638876521,4.797083576,4.717791118,4.814465259
ENSG00000197775,DHRS4-AS1,4.289488063,4.797823343,4.362532975,4.512048054,4.473166743,4.431711372,4.657351634,4.384447693
ENSG00000197776,KLHDC1,0.303449183,0.598498534,0.496053232,0.974433317,1.188532384,1.108354878,0.359460356,1.144250389
ENSG00000197779,ZNF81,2.377852773,2.497039434,2.686504118,2.881803147,2.978172532,2.912600455,2.80877502,2.892660404
ENSG00000197780,TAF13,4.752014505,4.863333855,4.96162019,4.974625663,4.703065105,4.819715924,4.677169309,4.811560269
ENSG00000197782,ZNF780A,3.223114334,3.161261325,3.729683659,3.463597902,3.771575216,3.887804263,3.99883519,3.885074797
ENSG00000197785,ATAD3A,6.132852051,6.111674879,6.091121369,6.025897147,6.050414552,6.051231074,6.075636706,6.102449349
ENSG00000197798,FAM118B,4.578251083,4.651486757,4.628416983,4.673697968,4.740058874,4.715089626,4.781712818,4.729314408
ENSG00000197808,ZNF461,1.76574959,2.414291945,2.073640857,2.337199586,2.465903996,2.80737989,2.469861102,2.316566676
ENSG00000197816,CCDC180,1.440885465,0.764974685,1.451277303,1.356289203,1.707782248,1.753660695,1.276488137,1.469579592
ENSG00000197818,SLC9A8,4.377200199,4.489014759,4.391777711,4.332075142,4.625358647,4.524123411,4.481517657,4.463473623
ENSG00000197841,ZNF181,3.318489293,3.362988602,3.329456399,3.580424163,3.370219859,3.543157429,3.354982375,2.982281879
ENSG00000197846,HIST1H2BF,2.064690291,1.404016465,1.2741022,1.466224592,2.28430244,1.413375219,1.753660695,2.052498168
ENSG00000197852,FAM212B,7.890616148,7.944133986,7.927606695,7.917677597,7.916034107,7.873576599,7.855097473,7.885836068
ENSG00000197857,ZNF44,2.143603681,2.208820127,2.094541603,1.600571185,1.363977071,2.132758226,2.237709652,1.890495952
ENSG00000197858,GPAA1,6.987099609,6.881751268,7.02891786,6.942669442,7.013416349,6.984450188,6.988551333,6.967681466
ENSG00000197860,SGTB,4.280656852,4.451023534,4.684016186,4.623047727,4.405561274,4.625358647,4.445821026,4.364960546
ENSG00000197863,ZNF790,2.415188054,2.338004086,2.679049593,2.631905981,2.346671209,2.727763165,2.424233102,2.394718825
ENSG00000197872,FAM49A,5.311505498,5.299814177,6.011042824,5.965259311,5.964873607,6.025897147,5.981205891,5.987570652
ENSG00000197879,MYO1C,5.688210441,5.560134087,5.960159926,5.919895804,5.47316843,5.496823283,5.493278089,5.502902319
ENSG00000197885,NKIRAS1,3.167774064,3.334515585,2.868160982,3.051135083,3.076964137,2.918276142,3.004889266,3.100275717
ENSG00000197892,KIF13B,6.270634258,6.32938889,6.388076212,6.471992085,6.092777097,6.107553021,6.129453181,6.126105528
ENSG00000197894,ADH5,7.821129621,7.890616148,7.777401243,7.802015457,7.777401243,7.726281983,7.732849457,7.668996942
ENSG00000197903,HIST1H2BK,4.078757689,4.067816903,3.831570487,3.763949157,4.529898365,4.317377722,4.260358355,4.273519229
ENSG00000197912,SPG7,5.952991038,5.942938029,5.88896497,5.926024638,5.793067254,5.887870407,5.90030309,5.671690686
ENSG00000197921,HES5,4.98906616,4.812654504,2.813261042,3.357966286,2.868160982,3.29476122,3.009793628,3.120042898
ENSG00000197928,ZNF677,4.472773819,4.582896113,4.829442605,4.839294937,4.843618342,4.765340661,4.974625663,4.876470081
ENSG00000197930,ERO1L,4.924500078,4.96879067,4.981942934,5.178600296,4.978791834,4.95421229,4.914782138,4.898437576
ENSG00000197932,F8A1,5.282890826,5.258918983,5.129990106,4.980193097,5.250330164,5.427051477,5.293726486,5.221778923
ENSG00000197933,ZNF823,1.749717667,1.42443873,1.697207159,1.693016566,1.936228097,1.858762618,1.705120776,1.858762618
ENSG00000197937,ZNF347,3.473945586,3.624577366,3.571351501,3.446623485,3.669976949,3.505377768,3.691408094,3.701562518
ENSG00000197948,FCHSD1,3.961355246,4.106154492,4.413233971,4.421624272,4.150079976,4.238355491,4.14225461,4.017195623
ENSG00000197951,ZNF71,4.448210717,4.390970494,4.370669563,4.322827243,4.542140087,4.42740173,4.419176589,4.384049008
ENSG00000197956,S100A6,10.29186637,10.37249401,10.71948276,10.71948276,9.817612684,9.851743583,9.744298903,9.72861206
ENSG00000197958,RPL12,8.310866669,8.424694085,8.208017314,8.227794901,8.036144155,8.096738216,8.177984624,8.106545271
ENSG00000197959,DNM3,4.594061999,4.431315643,4.671812351,4.644819484,4.357390332,4.591324419,4.548392756,4.480719815
ENSG00000197961,ZNF121,3.337118801,3.296542102,3.117373731,3.435644713,3.401538576,3.392135859,3.453961465,3.292881937
ENSG00000197965,MPZL1,6.648168397,6.629066262,6.545484134,6.586268757,6.56415297,6.501629315,6.614723689,6.507560553
ENSG00000197969,VPS13A,2.440064398,1.984477648,2.295195178,2.407706277,1.694383759,1.800848598,1.606615343,1.938614201
ENSG00000197976,AKAP17A,5.378258068,5.337678263,5.344961446,5.300843297,5.337991091,5.413063565,5.400715564,5.295446504
ENSG00000197977,ELOVL2,7.024584354,7.005856933,7.016981337,6.937212312,7.04463695,7.097089594,7.098648686,7.092833281
ENSG00000197982,C1orf122,7.357685349,7.198987682,7.329804079,7.446231269,7.259837437,7.264128264,7.249420251,7.195688354
ENSG00000197989,SNHG12,3.872694103,3.88840712,4.139309023,4.295688515,4.028319951,4.217241657,4.342718949,4.442189963
ENSG00000197991,PCDH20,0.77004223,0.551601479,0.007884529,-0.569358449,1.780296252,1.634865268,1.843296825,1.798305722
ENSG00000198000,NOL8,4.899511996,4.958535461,4.790093423,4.672207786,4.850130202,4.889522871,4.915477015,4.984075323
ENSG00000198001,IRAK4,3.722738662,3.87508728,3.794919587,3.451694745,3.647040247,3.776954754,3.917601848,3.902889232
ENSG00000198003,CCDC151,0.291688476,0.745023787,1.659477405,1.473183645,0.963867023,1.224577384,1.328156671,1.483506935
ENSG00000198015,MRPL42,5.393179313,5.303294771,5.270165822,5.333919279,5.14473825,5.24934296,5.117112126,5.18164617
ENSG00000198018,ENTPD7,2.504236726,2.52078205,2.273624213,2.481234241,2.234822926,2.101603294,2.08872404,2.149330984
ENSG00000198026,ZNF335,4.347117955,4.451860448,4.105293241,4.166889727,4.61076204,4.613857047,4.422428546,4.471123022
ENSG00000198034,RPS4X,9.603034302,9.603034302,9.235989035,9.278392538,9.116719687,9.107271201,9.121470585,9.111986603
ENSG00000198035,AGAP9,0.631449109,0.888122107,1.222306615,-0.384635043,0.783925419,0.315130983,0.850345103,0.591696087
ENSG00000198039,ZNF273,4.361751793,4.227126696,4.462324793,4.131430261,4.313340758,4.479903683,4.464245607,4.334484916
ENSG00000198040,ZNF84,5.144390572,5.158857323,5.242912409,5.194383409,5.301834547,5.362825041,5.245632609,5.321388609
ENSG00000198042,MAK16,4.664980603,4.588238138,4.515661071,4.663850393,4.571138164,4.669529826,4.647647076,4.700431448
ENSG00000198046,ZNF667,3.266429436,3.049751718,3.159304187,3.210633228,3.390886921,3.322760792,3.350293632,3.179398735
ENSG00000198053,SIRPA,5.242912409,5.257894417,5.277071812,5.271961576,5.481476615,5.579911841,5.484570969,5.525506959
ENSG00000198055,GRK6,5.471486727,5.314575989,5.602971529,5.625296564,5.517828225,5.512782217,5.61742985,5.581716337
ENSG00000198056,PRIM1,3.990395003,4.110304625,3.846156052,3.981974716,4.136163989,4.202371208,4.018113874,4.038824715
ENSG00000198060,Mar-05,5.383486183,5.570318669,5.202328755,5.203808918,5.24934296,5.090912009,5.099183213,5.12162731
ENSG00000198081,ZBTB14,4.420842994,4.371914415,4.219379403,4.143133182,4.328074864,4.351230209,4.438978575,4.696537709
ENSG00000198087,CD2AP,2.267093689,2.358751507,1.394673271,1.462570462,1.087934514,1.280741719,0.816053929,1.278609595
ENSG00000198089,SFI1,3.986365411,4.022556699,4.067338855,4.189444518,4.316184151,4.05725433,4.297702617,4.18609684
ENSG00000198093,ZNF649,4.314554,4.211313709,4.01319607,4.118445795,4.390165762,4.314127488,4.223361139,4.385628359
ENSG00000198105,ZNF248,4.156682777,4.302336886,4.162207407,4.077528746,4.308080683,4.506470794,4.298529823,4.455376274
ENSG00000198113,TOR4A,1.07640075,1.073578352,1.437291703,1.683314315,1.021063916,0.369358657,0.454458556,0.348240713
ENSG00000198130,HIBCH,3.352587661,3.292222477,3.34680516,3.415401498,3.413680851,3.511557763,3.286767474,3.331893758
ENSG00000198131,ZNF544,3.771102476,3.839361091,3.601683204,3.373051727,3.678656121,3.575221479,3.798367718,3.896452745
ENSG00000198133,TMEM229B,-1.095044936,-0.498596608,-0.260389872,-0.713266088,0.028105485,0.15852579,-0.165636165,-0.713266088
